anime_id,name,genre,type,episodes,rating,members
7203,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,7.62,66471
7204,Tsukumo,"Historical, Supernatural",Movie,1,6.84,3772
7205,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1,6.44,6756
7206,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,"Comedy, Ecchi, Parody, School, Shounen",OVA,1,6.5,3456
7207,"Dakara Boku wa, H ga Dekinai. OVA","Comedy, Ecchi, Romance",OVA,1,6.91,32195
7208,Battle Spirits: Sword Eyes,"Action, Shounen",TV,29,7.09,987
7209,RDG: Red Data Girl,"Fantasy, Magic",TV,12,6.69,67100
7210,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,"Adventure, Comedy, Fantasy, Kids",OVA,1,6.49,1701
7211,AKB0048: Next Stage,"Music, Sci-Fi",TV,13,7.84,22302
7212,Onegai My Melody: Yuu &amp; Ai,"Comedy, Fantasy",Movie,1,5.73,271
7213,Yurumates 3D: Ushinawareta Genjitsu,"Comedy, Seinen, Slice of Life",OVA,1,6.26,1095
7214,Wonderful Rush,Music,Music,1,7.4,6807
7215,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,"Comedy, Fantasy, Supernatural",Special,8,6.71,4982
7216,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12,7.7,214319
7217,Chousoku Henkei Gyrozetter,"Action, Cars, Mecha, Shounen",TV,51,6.58,3183
7218,Harem Time The Animation,"Harem, Hentai",OVA,2,7.31,7256
7219,Gogo no Kouchou: Junai Mellow yori,Hentai,OVA,1,6.66,2717
7220,JK to Ero Giin Sensei,Hentai,OVA,2,6.77,2659
7221,Kyou no Asuka Show,"Comedy, Ecchi, Seinen",ONA,20,6.84,15032
7222,Shin Koihime†Musou: Otome Tairan OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1035
7223,Yuki no Taiyou Pilot,"Drama, Shoujo",Special,1,5.58,1051
7224,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,"Horror, Mystery",OVA,4,7.12,126699
7225,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241
7226,Haitai Nanafa,"Comedy, Supernatural",TV,13,6.18,5907
7227,Litchi DE Hikari Club,"Comedy, Drama, Horror, Psychological, Romance",TV,8,5.36,7597
7228,Love Live! School Idol Project,"Music, School, Slice of Life",TV,13,7.7,155281
7229,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711
7230,Aikatsu!,"Music, School, Shoujo, Slice of Life",TV,178,7.69,16990
7231,Kaiketsu Zorori Da-Da-Da-Daibouken!,"Adventure, Comedy",Movie,1,5.81,167
7232,Robin-kun to 100 nin no Otomodachi Season 2,Kids,TV,13,5.17,73
7233,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",OVA,1,7.41,2565
7234,Amnesia,"Fantasy, Josei, Mystery, Romance",TV,12,6.39,134349
7235,Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.47,992
7236,Shin Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1041
7237,Tropical Kiss,Hentai,OVA,3,7.28,8884
7238,Cuticle Tantei Inaba,"Action, Comedy, Mystery, Shounen, Supernatural",TV,12,7.45,50019
7239,Spy Penguin,Kids,OVA,5,6,81
7240,Kami nomi zo Shiru Sekai: Tenri-hen,"Comedy, Harem, Romance, Shounen, Supernatural",OVA,2,7.85,68623
7241,Senran Kagura,"Action, Comedy, Ecchi, School",TV,12,6.48,55607
7242,Teekyuu,"Comedy, School, Shounen, Sports",TV,12,6.77,30291
7243,Sakura Taisen: Kanadegumi,Shoujo,OVA,1,5.84,1630
7244,Tanpen Animation Junpei Fujita,Music,Special,3,6.75,88
7245,Aoi Sekai no Chuushin de,"Action, Adventure, Ecchi, Fantasy, Parody, Shounen",Special,3,6,25693
7246,Entotsuya Peroo,Kids,Movie,1,4.6,150
7247,Tsuki no Miya no Oujo-sama,Kids,Movie,1,4.79,130
7248,Yukiwatari,Fantasy,Movie,1,6.13,130
7249,Fantastic Children Special,Slice of Life,Special,1,7.2,873
7250,Macross FB7: Ore no Uta wo Kike!,"Action, Mecha, Music, Romance, Sci-Fi",Movie,1,6.33,2398
7251,Hetalia: The Beautiful World,"Comedy, Historical, Parody",ONA,20,7.98,34960
7252,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,"Action, Mecha, Military",Movie,1,7.87,61020
7253,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,"Action, Mecha, Military",Movie,1,7.59,45069
7254,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara,"Action, Mecha, Military",Movie,1,7.55,39669
7255,Nazotoki-hime wa Meitantei♥,"Mystery, Shoujo",OVA,Unknown,5.62,194
7256,.hack//Versus: The Thanatos Report,"Action, Game, Sci-Fi",Special,1,6.51,4474
7257,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12,7.46,201735
7258,Kono Sekai no Katasumi ni,"Drama, Historical",Movie,1,8.14,8028
7259,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,Music,OVA,1,6.62,1381
7260,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,"Parody, Yaoi",Special,2,7.14,3597
7261,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.46,2123
7262,Wooser no Sono Higurashi,"Comedy, Fantasy, Slice of Life",TV,12,6.36,8081
7263,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Comedy, Fantasy, Supernatural",TV,10,7.85,218231
7264,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707
7265,"Dakara Boku wa, H ga Dekinai. Recap","Comedy, Ecchi, Romance, Supernatural",Special,1,6.6,11869
7266,Gintama Movie: Kanketsu-hen - Yorozuya yo Eien Nare,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Movie,1,9.1,72534
7267,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,"Adventure, Comedy, Mystery",Movie,1,6.73,507
7268,Kyousou Giga (2012),"Action, Fantasy, Supernatural",ONA,5,7.25,17584
7269,Hyakka Ryouran: Samurai Bride,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,6.91,52542
7270,Kotoura-san,"Comedy, Drama, Romance, School",TV,12,7.36,123691
7271,Kremlin,"Comedy, Seinen",ONA,5,5.38,458
7272,Kagaku na Yatsura,"Comedy, Ecchi, Romance, School, Sci-Fi, Seinen",OVA,1,5.88,10812
7273,Sakura no Ondo,Drama,Movie,1,6.38,1498
7274,The Siamese: First Mission,Action,Movie,1,5.85,127
7275,Magical Suite Prism Nana,Magic,OVA,7,7.93,6797
7276,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,Hentai,OVA,1,6.73,2634
7277,Arcana Famiglia: Capriccio - stile Arcana Famiglia,"Romance, Shoujo",OVA,1,6.97,12690
7278,Gintama&#039;: Enchousen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,13,9.11,81109
7279,Antinotice,Music,Music,1,6.07,744
7280,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,Slice of Life,OVA,1,6.81,5295
7281,Kore wa Zombie Desu ka? of the Dead OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",OVA,1,7.64,54828
7282,"Kono Danshi, Ningyo Hiroimashita.","Fantasy, Shounen Ai",OVA,1,7.75,14775
7283,High School DxD New,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.87,266657
7284,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,Music,Music,1,6.54,2162
7285,Sakura,Fantasy,Movie,1,5.19,355
7286,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",TV,26,6.32,144
7287,Kuroko no Basket NG-shuu,"Comedy, School, Shounen, Sports",Special,9,7.84,32215
7288,Yu☆Gi☆Oh! Zexal Second,"Action, Fantasy, Game, Shounen",TV,73,7.07,11293
7289,Shining Hearts: Shiawase no Pan Specials,Fantasy,Special,6,6.13,1572
7290,Bokura no Hero,Music,Music,1,5.47,202
7291,Hanabeam,Music,Music,1,4.95,290
7292,Wamono,Music,Music,1,5.36,224
7293,Yakimochi Caprice,Slice of Life,Special,2,5.43,328
7294,Yumekuri,"Seinen, Slice of Life",OVA,1,5.64,4218
7295,Tsugou no Yoi Sexfriend?,Hentai,OVA,4,7.51,6866
7296,Unsweet: Netorare Ochita Onna-tachi,"Hentai, School",OVA,1,6.63,2156
7297,Namanaka Hyaku Percent!: Katamusubi no Shinpa,Hentai,OVA,3,6.86,3017
7298,Oshiri Kajiri Mushi (TV),"Comedy, Kids",TV,20,5.35,870
7299,Cross Fight B-Daman eS,Kids,TV,52,6.85,711
7300,Maken-Ki! Two,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,10,6.35,49842
7301,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy, Kids",OVA,1,6.13,240
7302,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",TV,24,6,163
7303,Date A Live,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,12,7.54,301358
7304,Joshiraku OVA,"Comedy, Slice of Life",OVA,1,7.51,9358
7305,Brothers Conflict,"Harem, Romance, Shoujo",TV,12,6.58,74069
7306,Ai no Wakakusa Monogatari Specials,"Drama, Historical, Slice of Life",Special,2,6.47,265
7307,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito","Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,1,6.91,21636
7308,Cardfight!! Vanguard: Link Joker-hen,"Action, Adventure, Demons, Game, Shounen",TV,59,7.4,9075
7309,Hakkenden: Touhou Hakken Ibun,"Action, Fantasy, Shoujo, Supernatural",TV,13,7.57,61017
7310,Jinrui wa Suitai Shimashita Specials,"Comedy, Fantasy, Seinen",Special,6,7.31,11459
7311,Code:Breaker OVA,"Action, Comedy, Ecchi, School, Shounen, Super Power, Supernatural",OVA,3,6.91,17814
7312,Puchimas!: Petit iDOLM@STER,"Comedy, Slice of Life",ONA,64,7.26,9208
7313,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,"Action, Game, Mystery, Shounen",TV,25,7.42,20424
7314,Stay the Same,"Kids, Music",Music,1,5.67,160
7315,Yuke! Shouei-kun,Comedy,ONA,6,3.67,86
7316,Kero Kero Keroppi no Gulliver no Bouken,"Adventure, Fantasy, Kids",OVA,1,6.21,134
7317,Tell Your World,Music,Music,1,7.05,2630
7318,Chuunibyou demo Koi ga Shitai! Lite,"Comedy, School",ONA,6,7.32,60139
7319,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264
7320,Haiyore! Nyaruko-san W,"Comedy, Parody, Sci-Fi",TV,12,7.43,84442
7321,Bakuman.: Deraman.,"Comedy, School, Shounen",Special,2,7.32,7962
7322,Nagareboshi Lens Specials,"Romance, Shoujo",Special,3,6.38,1557
7323,Oda Nobuna no Yabou Soushuuhen,"Comedy, Historical, Romance",Special,1,7.23,5965
7324,Hagure Yuusha no Aesthetica: Hajirai Ippai,"Comedy, Ecchi",Special,6,6.75,19407
7325,Tamayura: More Aggressive,"Comedy, Drama, Slice of Life",TV,12,7.54,10901
7326,Jormungand: Perfect Order - First Stage Soushuuhen,"Action, Adventure, Seinen",Special,1,7.37,6522
7327,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,"Adventure, Comedy, Supernatural",Special,1,6.06,265
7328,Chiisana Ojisan,Slice of Life,TV,30,6.03,478
7329,Senyuu.,"Action, Comedy, Fantasy, Parody, Shounen",TV,13,7.49,56815
7330,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,Fantasy,Special,6,6.04,1292
7331,Saint☆Oniisan (Movie),"Comedy, Seinen, Slice of Life",Movie,1,7.97,30814
7332,Saint☆Oniisan,"Comedy, Seinen, Slice of Life",OVA,2,7.64,33668
7333,Puchimas!: Petit iDOLM@STER Episode 0,"Comedy, Music, Slice of Life",OVA,1,6.7,3038
7334,Lupin III: Touhou Kenbunroku - Another Page,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.01,1773
7335,Inazuma Eleven Go vs. Danball Senki W Movie,"Action, Kids, Mecha, Sports",Movie,1,7.34,3239
7336,Backstage Idol Story,Music,TV,8,5.55,292
7337,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...","Action, Music, Sci-Fi",TV,13,7.46,25750
7338,Beast Saga,"Action, Kids, Sci-Fi, Shounen",TV,38,5.98,861
7339,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,"Comedy, Ecchi, School, Sports",OVA,1,7.12,10122
7340,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037
7341,Girls und Panzer Specials,"Military, School",Special,6,7.2,15228
7342,Majokko Shimai no Yoyo to Nene,"Fantasy, Magic",Movie,1,7.65,8698
7343,"Yakeato no, Okashi no Ki","Drama, Kids",Special,1,6.92,88
7344,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,"Mystery, Shounen",OVA,2,7.04,782
7345,Shin Takarajima,"Adventure, Kids",Special,1,5.65,106
7346,Hitou Meguri Kakure Yu: Mao-hen,Hentai,OVA,2,6.38,2946
7347,Tsun Tsun Maid wa Ero Ero Desu,Hentai,OVA,2,7.13,5384
7348,Koiito Kinenbi The Animation,Hentai,OVA,2,7.75,6940
7349,Chikan no Licence,Hentai,OVA,2,6.27,2599
7350,Iron Man: Rise of Technovore,"Action, Mecha",OVA,1,6.44,3656
7351,Ginga Kikoutai Majestic Prince,"Action, Mecha, School, Sci-Fi, Seinen, Space",TV,24,7.45,35196
7352,Tamagotchi! Yume Kira Dream,"Comedy, Kids",TV,49,6.41,212
7353,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,Hentai,OVA,2,6.8,4538
7354,Pyun Pyun Maru,"Comedy, Martial Arts",TV,26,7.13,94
7355,Shin Kyojin no Hoshi,Sports,TV,52,6.77,165
7356,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,"Action, Mecha",Special,7,6.78,34964
7357,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Comedy, Ecchi",Special,6,6.39,16618
7358,Fantasista Doll,"Fantasy, Magic, Sci-Fi",TV,12,6.24,18799
7359,Zekkyou Gakkyuu,"Shoujo, Supernatural",Special,3,5.5,1651
7360,Crash!,"Comedy, Shoujo",Special,3,5.7,1015
7361,Hiyokoi (2012),"Romance, School, Shoujo",Special,3,6.86,13168
7362,Picchipichi Shizuku-chan,"Comedy, Kids",TV,52,6.83,102
7363,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",TV,37,8.43,273
7364,Yuyushiki,"Comedy, School, Seinen, Slice of Life",TV,12,7.45,50351
7365,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",TV,46,7.15,117
7366,Magical Hat,"Adventure, Comedy, Fantasy, Kids",TV,33,5.3,140
7367,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.47,787
7368,Carnival Phantasm: HibiChika Special,"Comedy, Supernatural",Special,1,7.48,14893
7369,Vassalord.,"Action, Comedy, Fantasy, Mystery, Shounen Ai, Supernatural, Vampire",OVA,1,7.11,15114
7370,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,"Action, Fantasy, Shounen",OVA,1,5.85,302
7371,Amagami SS+ Plus Picture Drama,Romance,Special,2,6.65,8232
7372,Dokachin,"Comedy, Kids",TV,26,5.62,84
7373,Nurarihyon no Mago OVA,"Action, Demons, Shounen, Supernatural",OVA,2,7.86,11401
7374,Shakotan★Boogie,"Action, Cars, Comedy, School, Seinen",OVA,4,7.6,169
7375,Seitokai no Ichizon Lv.2: Watasu Seitokai,"Comedy, Harem, Parody, School",OVA,1,7.4,11554
7376,Dasshutsu Gasshapon,"Historical, Sci-Fi",ONA,10,4.27,121
7377,Winner,"Kids, Music, School, Sports",Music,1,4.76,117
7378,Eureka Seven AO: Aratanari Fukaki Ao,"Comedy, Slice of Life",ONA,10,6.29,3331
7379,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4,7.63,9163
7380,Ginga e Kickoff!!: Natsuyasumi Special,Sports,Special,1,6.19,762
7381,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989
7382,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,"Shounen, Supernatural",TV,12,7.69,61919
7383,Hyoutan Suzume,Fantasy,Movie,1,5,136
7384,Kamisama no Inai Nichiyoubi,"Fantasy, Mystery",TV,12,7.53,122031
7385,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24,7.8,171384
7386,Miracle Psychicer Seizan,"Action, Adventure, Fantasy",OVA,5,7.12,97
7387,Kuro to Kin no Akanai Kagi.,"Romance, Shoujo",OVA,2,5.94,5019
7388,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",TV,39,6.57,275
7389,Karneval,"Fantasy, Sci-Fi, Shoujo",OVA,1,7.25,11320
7390,Karneval (TV),"Action, Fantasy, Mystery, Sci-Fi, Shoujo",TV,13,7.36,108174
7391,Chogattai Majutsu Robot Ginguiser Specials,"Adventure, Mecha, Sci-Fi",Special,2,5.77,111
7392,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.16,137105
7393,Ro-Kyu-Bu! SS,"Comedy, Ecchi, School, Sports",TV,12,7.3,21125
7394,Aku no Onna Kanbu: Full Moon Night,"Hentai, Supernatural",OVA,1,6.85,3613
7395,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947
7396,Mouryou no Nie,"Hentai, Horror, Supernatural",OVA,2,6.3,1838
7397,Sword Art Online: Sword Art Offline,Comedy,Special,9,6.46,50012
7398,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo","Fantasy, Seinen",ONA,1,6.6,3083
7399,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Special,1,6.71,1029
7400,Saki Zenkoku-hen,"Game, School, Slice of Life",TV,13,7.49,19010
7401,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",TV,31,6.22,239
7402,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,5914
7403,Kick-Heart,"Comedy, Romance, Sports",Movie,1,6.37,8007
7404,Choujigen Game Neptune The Animation,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural",TV,12,7.15,71901
7405,Mirai Kara Kita Shounen Super Jetter,"Action, Comedy, Sci-Fi, Super Power",TV,52,5.43,108
7406,Sore Ike! Anpanman: Kirakira Boshi no Namida,"Adventure, Comedy, Kids, Super Power",Movie,1,6.07,121
7407,Choboraunyopomi Gekijou Ai Mai Mii,"Comedy, Slice of Life",TV,13,5.83,16846
7408,Lupin Shanshei,"Comedy, Parody",OVA,10,5.9,582
7409,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Hentai,OVA,1,6.32,1755
7410,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,Hentai,OVA,1,6.94,3000
7411,Girls und Panzer: Shoukai Shimasu!,"Military, School",Special,2,6.59,11042
7412,Aku no Hana,"Drama, Psychological, Romance, School",TV,13,7.22,86669
7413,Bakumatsu Gijinden Roman,"Fantasy, Historical",TV,12,6.2,7816
7414,Yowai Mushi,"Drama, Music",Special,1,6.34,1154
7415,One Piece: Episode of Luffy - Hand Island no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.86,21489
7416,"Yondemasu yo, Azazel-san. Z","Comedy, Demons, Supernatural",TV,13,7.65,20640
7417,Seikimatsu Leader Gaiden Takeshi!,"Comedy, School, Shounen",Special,1,6.14,94
7418,Satsujin Kippu wa Heart-iro,"Mystery, Shoujo",OVA,1,5.83,209
7419,Shinkai no Kantai: Submarine 707,"Action, Adventure, Military, Sci-Fi",OVA,1,5.82,299
7420,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",Movie,1,6.38,79
7421,Meisou-Ou Border,Adventure,OVA,1,5.92,187
7422,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,4.93,116
7423,Inferious Wakusei Senshi Gaiden Condition Green,"Action, Sci-Fi",OVA,6,6.08,116
7424,Arisa☆Good Luck,"Action, Comedy",OVA,1,5.76,198
7425,Konchuu Tsurezuregusa,"Kids, Slice of Life",OVA,1,5.8,83
7426,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life",Special,1,7.62,26246
7427,One Piece: Romance Dawn,"Action, Comedy, Fantasy, Shounen, Super Power",OVA,1,7.6,8326
7428,Chikkun Takkun,"Comedy, Sci-Fi",TV,23,6,103
7429,Ishida to Asakura,"Comedy, School, Seinen",TV,12,6.02,9800
7430,Asako Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",OVA,2,5.91,2619
7431,Next A-Class,"Action, Cars, Sci-Fi",ONA,1,6.53,4394
7432,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,6.28,5477
7433,Ninku: Knife no Bohyou,"Action, Adventure, Comedy, Martial Arts, Shounen",Special,1,6.13,280
7434,Usavich V,Comedy,TV,13,6.62,985
7435,Love Lab,"Comedy, Romance, School",TV,13,7.49,79493
7436,Dansai Bunri no Crime Edge,"Action, Fantasy, Romance, Seinen",TV,13,6.87,60465
7437,Vanquished Queens,"Action, Adventure, Ecchi, Fantasy",OVA,4,6.21,5462
7438,Peeping Life: The Perfect Emotion,"Comedy, Slice of Life",OVA,10,5.69,349
7439,Peeping Life: The Perfect Evolution,"Comedy, Slice of Life",OVA,10,5.53,313
7440,Peeping Life: The Perfect Extension,"Comedy, Slice of Life",OVA,10,5.89,245
7441,Santa Company,Fantasy,Movie,1,5.94,2659
7442,Dog Days&#039;&#039;,"Action, Adventure, Fantasy, Magic",TV,12,7.16,34576
7443,Komachi to Dangorou,"Adventure, Comedy, Kids, Sci-Fi",ONA,2,5.38,215
7444,Norakuro-kun,"Comedy, Mystery",TV,50,7.17,114
7445,SKET Dance OVA,"Comedy, School, Shounen",OVA,1,8.08,11342
7446,Photokano,"Ecchi, Romance, School",TV,13,6.33,53319
7447,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",Movie,1,4.54,83
7448,Boku no Imouto wa &quot;Osaka Okan&quot;,Comedy,TV,12,5.96,12917
7449,Sousei no Aquarion Special,"Comedy, Mecha",Special,1,6.48,1419
7450,Tamako Market,"Comedy, Slice of Life",TV,12,7.35,128529
7451,Dokidoki! Precure,"Action, Fantasy, Magic, Shoujo",TV,49,6.89,7571
7452,Penguin&#039;s Memory: Shiawase Monogatari,"Drama, Military, Seinen",Movie,1,7.32,189
7453,Tenshi no Drop,"Comedy, Ecchi, Shoujo Ai, Shounen",Special,1,3.96,6308
7454,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,"Action, Kids, Magic, Shoujo",Movie,1,7.3,1963
7455,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"Fantasy, Supernatural",OVA,1,7.4,44450
7456,Surf Side High-School,"Comedy, Ecchi, School",TV,20,5.91,147
7457,Perrine Monogatari Movie,"Drama, Historical, Shoujo, Slice of Life",Movie,1,6.69,126
7458,Perrine Monogatari Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,6.53,111
7459,One Piece: Glorious Island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,2,7.35,12922
7460,Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1,7.16,4210
7461,Soushisouai Note The Animation,Hentai,OVA,2,7.28,3189
7462,Idol Kouhosei,Hentai,OVA,1,5.9,1442
7463,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1,5,94
7464,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1,5.64,78
7465,Shin Kyojin no Hoshi II,Sports,TV,23,6.91,145
7466,Robot Taekwon V wa Hwanggeum Nalgae,Mecha,Movie,1,4.93,91
7467,Shingeki no Kyojin,"Action, Drama, Fantasy, Shounen, Super Power",TV,25,8.54,896229
7468,Three Monks,Music,Movie,1,6.02,196
7469,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,"Comedy, Ecchi, Parody, School, Shounen",Special,5,6.19,2744
7470,Shin Shounan Bakusouzoku Arakure Knight,Adventure,OVA,2,6.06,122
7471,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",TV,13,7.06,101266
7472,Batsu &amp; Terry,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.19,152
7473,Arata Kangatari,"Adventure, Fantasy, Shounen",TV,12,6.68,38819
7474,Suisei no Gargantia,"Action, Adventure, Mecha, Sci-Fi",TV,13,7.64,170754
7475,Ranpou,"Comedy, Parody, School",TV,21,6.67,103
